departamento_id;departamento_nombre;provincia_id;provincia_nombre;ano;semanas_epidemiologicas;evento_nombre;grupo_edad_id;grupo_edad_desc;cantidad_casos
86049;CAPITAL;86;Santiago del Estero;2018;21;Dengue;11;de 45 a 64 años;3
90084;CAPITAL;14;Córdoba;2018;17;Dengue;11;de 45 a 64 años;1
2003;COMUNA 3;2;CABA;2018;16;Dengue;5;de 5 a 9 años;3
2004;COMUNA 4;2;CABA;2018;6;Dengue;5;de 5 a 9 años;1
2004;COMUNA 4;2;CABA;2018;16;Dengue;5;de 5 a 9 años;3
2004;COMUNA 4;2;CABA;2018;17;Dengue;5;de 5 a 9 años;1
2004;COMUNA 4;2;CABA;2018;19;Dengue;5;de 5 a 9 años;1
2010;COMUNA 10;2;CABA;2018;18;Dengue;5;de 5 a 9 años;1
6035;Avellaneda;6;Buenos Aires;2018;14;Dengue;5;de 5 a 9 años;1
6035;Avellaneda;6;Buenos Aires;2018;15;Dengue;5;de 5 a 9 años;2
6427;La Matanza;6;Buenos Aires;2018;16;Dengue;5;de 5 a 9 años;1
6539;MERLO;6;Buenos Aires;2018;10;Dengue;5;de 5 a 9 años;1
6588;9 de Julio;22;Chaco;2018;21;Dengue;5;de 5 a 9 años;1
6658;Quilmes;6;Buenos Aires;2018;19;Dengue;5;de 5 a 9 años;1
18021;CAPITAL;18;Corrientes;2018;20;Dengue;5;de 5 a 9 años;1
18021;CAPITAL;18;Corrientes;2018;22;Dengue;5;de 5 a 9 años;1
18021;CAPITAL;18;Corrientes;2018;23;Dengue;5;de 5 a 9 años;1
18126;Saladas;18;Corrientes;2018;19;Dengue;5;de 5 a 9 años;1
22014;Bermejo;22;Chaco;2018;13;Dengue;5;de 5 a 9 años;1
22014;Bermejo;22;Chaco;2018;18;Dengue;5;de 5 a 9 años;1
22014;Bermejo;22;Chaco;2018;19;Dengue;5;de 5 a 9 años;1
22039;2 De Abril;22;Chaco;2018;16;Dengue;5;de 5 a 9 años;4
22039;2 De Abril;22;Chaco;2018;17;Dengue;5;de 5 a 9 años;3
22039;2 De Abril;22;Chaco;2018;18;Dengue;5;de 5 a 9 años;3
22039;2 De Abril;22;Chaco;2018;19;Dengue;5;de 5 a 9 años;2
22039;2 De Abril;22;Chaco;2018;20;Dengue;5;de 5 a 9 años;2
22039;2 De Abril;22;Chaco;2018;21;Dengue;5;de 5 a 9 años;1
22070;Independencia;22;Chaco;2018;17;Dengue;5;de 5 a 9 años;1
22098;Mayor Luis J. Fontana;22;Chaco;2018;19;Dengue;5;de 5 a 9 años;1
22098;Mayor Luis J. Fontana;22;Chaco;2018;37;Dengue;5;de 5 a 9 años;1
46063;General Belgrano;22;Chaco;2018;19;Dengue;5;de 5 a 9 años;3
46063;General Belgrano;22;Chaco;2018;20;Dengue;5;de 5 a 9 años;2
46063;General Belgrano;22;Chaco;2018;21;Dengue;5;de 5 a 9 años;1
46063;General Belgrano;22;Chaco;2018;22;Dengue;5;de 5 a 9 años;1
54028;CAPITAL;54;Misiones;2018;19;Dengue;5;de 5 a 9 años;1
54063;Iguazú;54;Misiones;2018;13;Dengue;5;de 5 a 9 años;1
54077;Libertador Grl. San Martín;54;Misiones;2018;14;Dengue;5;de 5 a 9 años;1
54077;Libertador Grl. San Martín;54;Misiones;2018;17;Dengue;5;de 5 a 9 años;1
54077;Libertador Grl. San Martín;54;Misiones;2018;18;Dengue;5;de 5 a 9 años;2
54077;Libertador Grl. San Martín;54;Misiones;2018;26;Dengue;5;de 5 a 9 años;1
66056;Grl. José de San Martín;66;Salta;2018;20;Dengue;5;de 5 a 9 años;2
66056;Grl. José de San Martín;66;Salta;2018;21;Dengue;5;de 5 a 9 años;1
66126;Orán;66;Salta;2018;20;Dengue;5;de 5 a 9 años;1
74028;CHACABUCO;22;Chaco;2018;14;Dengue;5;de 5 a 9 años;1
74028;CHACABUCO;22;Chaco;2018;17;Dengue;5;de 5 a 9 años;1
74028;CHACABUCO;22;Chaco;2018;18;Dengue;5;de 5 a 9 años;1
74028;CHACABUCO;22;Chaco;2018;19;Dengue;5;de 5 a 9 años;2
74028;CHACABUCO;22;Chaco;2018;20;Dengue;5;de 5 a 9 años;4
86049;CAPITAL;86;Santiago del Estero;2018;16;Dengue;5;de 5 a 9 años;1
86049;CAPITAL;86;Santiago del Estero;2018;17;Dengue;5;de 5 a 9 años;4
86049;CAPITAL;86;Santiago del Estero;2018;18;Dengue;5;de 5 a 9 años;5
86049;CAPITAL;86;Santiago del Estero;2018;21;Dengue;5;de 5 a 9 años;2
56;Grl. José de San Martín;66;Salta;2018;21;Enfermedad por Virus del Zika;5;de 5 a 9 años;1
126;Orán;66;Salta;2018;20;Enfermedad por Virus del Zika;5;de 5 a 9 años;1
2004;COMUNA 4;2;CABA;2018;16;Dengue;2;igual a 1 año;1
56;Grl. José de San Martín;66;Salta;2018;12;Enfermedad por Virus del Zika;2;igual a 1 año;1
2004;COMUNA 4;2;CABA;2018;16;Dengue;12;mayor o igual de 65 años;1
6035;Avellaneda;6;Buenos Aires;2018;13;Dengue;12;mayor o igual de 65 años;1
6035;Avellaneda;6;Buenos Aires;2018;15;Dengue;12;mayor o igual de 65 años;1
6427;La Matanza;6;Buenos Aires;2018;9;Dengue;12;mayor o igual de 65 años;1
6427;La Matanza;6;Buenos Aires;2018;14;Dengue;12;mayor o igual de 65 años;1
22039;2 De Abril;22;Chaco;2018;16;Dengue;12;mayor o igual de 65 años;2
22039;2 De Abril;22;Chaco;2018;17;Dengue;12;mayor o igual de 65 años;1
30084;Paraná;30;Entre Ríos;2018;16;Dengue;12;mayor o igual de 65 años;1
34014;FORMOSA;34;Formosa;2018;12;Dengue;12;mayor o igual de 65 años;1
54028;CAPITAL;54;Misiones;2018;15;Dengue;12;mayor o igual de 65 años;1
54063;Iguazú;54;Misiones;2018;14;Dengue;12;mayor o igual de 65 años;1
54063;Iguazú;54;Misiones;2018;17;Dengue;12;mayor o igual de 65 años;1
54077;Libertador Grl. San Martín;54;Misiones;2018;17;Dengue;12;mayor o igual de 65 años;2
74028;CHACABUCO;22;Chaco;2018;17;Dengue;12;mayor o igual de 65 años;1
86049;CAPITAL;86;Santiago del Estero;2018;16;Dengue;12;mayor o igual de 65 años;1
427;La Matanza;6;Buenos Aires;2018;11;Enfermedad por Virus del Zika;12;mayor o igual de 65 años;1
56;Grl. José de San Martín;66;Salta;2018;22;Enfermedad por Virus del Zika;12;mayor o igual de 65 años;1
126;Orán;66;Salta;2018;20;Enfermedad por Virus del Zika;12;mayor o igual de 65 años;1
2008;COMUNA 8;2;CABA;2018;18;Dengue;12;mayor o igual de 65 años;1
6028;Almirante Brown;6;Buenos Aires;2018;16;Dengue;12;mayor o igual de 65 años;1
18021;CAPITAL;18;Corrientes;2018;20;Dengue;12;mayor o igual de 65 años;3
18021;CAPITAL;18;Corrientes;2018;21;Dengue;12;mayor o igual de 65 años;1
18021;CAPITAL;18;Corrientes;2018;22;Dengue;12;mayor o igual de 65 años;1
18021;CAPITAL;18;Corrientes;2018;23;Dengue;12;mayor o igual de 65 años;2
18021;CAPITAL;18;Corrientes;2018;24;Dengue;12;mayor o igual de 65 años;1
18126;Saladas;18;Corrientes;2018;19;Dengue;12;mayor o igual de 65 años;2
22014;Bermejo;22;Chaco;2018;17;Dengue;12;mayor o igual de 65 años;1
22021;Comandante Fernández;22;Chaco;2018;20;Dengue;12;mayor o igual de 65 años;1
22039;2 De Abril;22;Chaco;2018;16;Dengue;12;mayor o igual de 65 años;1
22039;2 De Abril;22;Chaco;2018;17;Dengue;12;mayor o igual de 65 años;6
22039;2 De Abril;22;Chaco;2018;18;Dengue;12;mayor o igual de 65 años;6
22039;2 De Abril;22;Chaco;2018;19;Dengue;12;mayor o igual de 65 años;2
22039;2 De Abril;22;Chaco;2018;20;Dengue;12;mayor o igual de 65 años;3
22098;Mayor Luis J. Fontana;22;Chaco;2018;20;Dengue;12;mayor o igual de 65 años;1
22140;SAN FERNANDO;22;Chaco;2018;18;Dengue;12;mayor o igual de 65 años;1
22140;SAN FERNANDO;22;Chaco;2018;21;Dengue;12;mayor o igual de 65 años;1
22140;SAN FERNANDO;22;Chaco;2018;23;Dengue;12;mayor o igual de 65 años;1
34014;FORMOSA;34;Formosa;2018;17;Dengue;12;mayor o igual de 65 años;1
46063;General Belgrano;22;Chaco;2018;20;Dengue;12;mayor o igual de 65 años;2
46063;General Belgrano;22;Chaco;2018;21;Dengue;12;mayor o igual de 65 años;2
54077;Libertador Grl. San Martín;54;Misiones;2018;18;Dengue;12;mayor o igual de 65 años;2
54077;Libertador Grl. San Martín;54;Misiones;2018;19;Dengue;12;mayor o igual de 65 años;1
54077;Libertador Grl. San Martín;54;Misiones;2018;20;Dengue;12;mayor o igual de 65 años;1
66126;Orán;66;Salta;2018;22;Dengue;12;mayor o igual de 65 años;1
74028;CHACABUCO;22;Chaco;2018;17;Dengue;12;mayor o igual de 65 años;1
86049;CAPITAL;86;Santiago del Estero;2018;5;Dengue;12;mayor o igual de 65 años;1
2008;COMUNA 8;2;CABA;2018;12;Dengue;1;menor que 1 año;1
6861;Vicente López;6;Buenos Aires;2018;52;Dengue;1;menor que 1 año;1
18021;CAPITAL;18;Corrientes;2018;19;Dengue;1;menor que 1 año;1
22140;SAN FERNANDO;22;Chaco;2018;20;Dengue;1;menor que 1 año;1
46063;General Belgrano;22;Chaco;2018;21;Dengue;1;menor que 1 año;1
66056;Grl. José de San Martín;66;Salta;2018;19;Dengue;1;menor que 1 año;1
86035;Banda;86;Santiago del Estero;2018;16;Dengue;1;menor que 1 año;1
86049;CAPITAL;86;Santiago del Estero;2018;16;Dengue;1;menor que 1 año;1
86049;CAPITAL;86;Santiago del Estero;2018;17;Dengue;1;menor que 1 año;1
56;Grl. José de San Martín;66;Salta;2018;19;Enfermedad por Virus del Zika;1;menor que 1 año;1
86147;Río Hondo;86;Santiago del Estero;2018;21;Dengue;13;sin especificar;1
